steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
2804,Get To Amkonius,October,2017,0.99,20000.0,20000.0,20000.0,Amkonius Games,Amkonius Games,19800.0
2805,Foundation of Nightmares,December,2017,1.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,39800.0
2806,BLACKSTONE,December,2017,4.99,20000.0,20000.0,20000.0,Fire Engrave,Fire Engrave,99800.0
2807,Gilded,January,2018,9.99,20000.0,20000.0,20000.0,"Dark Cellar Studios, LLC","Dark Cellar Studios, LLC",199800.0
2808,Cave Escape,January,2018,0.99,20000.0,20000.0,20000.0,Falling Ninja Productions,Top Secret Studios LLC,19800.0
2809,Super Army of Tentacles 3: The Search for Army of Tentacles 2: Black GOAT of the Woods Edition,February,2018,29.99,20000.0,20000.0,20000.0,Stegalosaurus Game Development,Stegalosaurus Game Development,599800.0
2810,Project Tank,March,2018,1.99,20000.0,20000.0,20000.0,Diving in Studio,Diving in Studio,39800.0
2811,Crazy Cat,February,2018,2.99,20000.0,20000.0,20000.0,Liu Ting,Liu Ting,59800.00000000001
2812,IMPOSSIBLE FIGHTER FROG,February,2018,10.99,20000.0,20000.0,20000.0,CREATIV GAME DEVELOPER LLC.,CREATIV GAME DEVELOPER LLC.,219800.0
2813,Paleocalypse,March,2018,2.99,20000.0,20000.0,20000.0,Nicola Mari,Pulsarnik Productions,59800.00000000001
2814,Exterminate the world - 灭世VR,April,2018,5.99,20000.0,20000.0,20000.0,深圳市虚游科技有限公司,深圳市微我科技有限公司,119800.0
2815,聖剣レイヴランシル物語+(Plus) episode,April,2018,6.79,20000.0,20000.0,20000.0,KurotsuShirouProject,KurotsuShirouProject,135800.0
2816,Green General,January,2019,0.99,20000.0,20000.0,20000.0,William Trautwein,William Trautwein,19800.0
2817,Futanari Quest,February,2021,1.99,20000.0,20000.0,20000.0,Studio Fah,hentaiByte,39800.0
2818,Terror World,May,2018,12.99,20000.0,20000.0,20000.0,GHSSJ,GHSSJ,259800.0
2819,Realms of Supremacy,June,2018,2.99,20000.0,20000.0,20000.0,Glenn Whitfield,Glenn Whitfield,59800.00000000001
2820,Magic Synthesis,June,2018,5.99,20000.0,20000.0,20000.0,CoughCat,CoughCat Software,119800.0
2821,The treasure of the lost temple,July,2018,1.99,20000.0,20000.0,20000.0,Dupeyron,Dupeyron,39800.0
2822,The Red Moon,July,2018,4.99,20000.0,20000.0,20000.0,Pink Cloud,Pink Cloud,99800.0
2823,Meritocracy of the Oni & Blade,September,2018,9.99,20000.0,20000.0,20000.0,ONEONE1,DLsite,199800.0
2824,Dust and Echos: Vengeance,August,2018,2.99,20000.0,20000.0,20000.0,Snowdon Games,Snowdon Games,59800.00000000001
2825,Immortal Quest,August,2018,9.99,20000.0,20000.0,20000.0,Kc games,Kc games,199800.0
2826,Emberdoom VR,July,2018,9.99,20000.0,20000.0,20000.0,"Loud King Studios, LLC","Loud King Studios, LLC",199800.0
2827,Rogue Along Way,August,2018,9.99,20000.0,20000.0,20000.0,GumRobot,GumRobot,199800.0
2828,TapRPG 2 - The Second One,September,2018,4.99,20000.0,20000.0,20000.0,Raithen,Fiery Phoenix,99800.0
2829,Absolute Adventure,September,2018,2.99,20000.0,20000.0,20000.0,NiFo,NiFo,59800.00000000001
2830,"Wake Up, Good Guardian!",September,2019,2.99,20000.0,20000.0,20000.0,Hodeaka Studio,Hodeaka Studio,59800.00000000001
2831,Final Hope,December,2021,29.99,20000.0,20000.0,20000.0,ChaoYe Liu,KiwiGame,599800.0
2832,Journey to Valhalla,September,2018,4.99,20000.0,20000.0,20000.0,PolyLab Studio,Lamina Studios,99800.0
2833,The Adventures of Captain Potato,May,2019,4.99,20000.0,20000.0,20000.0,Graa,Graa,99800.0
2834,Tale of Legends -伝創記-,October,2018,9.99,20000.0,20000.0,20000.0,As-key,As-key,199800.0
2835,Crystal War,September,2018,9.99,20000.0,20000.0,20000.0,MECHREVO VR,TongFang HongKong LTD,199800.0
2836,General Practitioner,December,2019,19.99,20000.0,20000.0,20000.0,Bruni Multimedia,Bruni Multimedia,399799.99999999994
2837,Demon King Domination: Deluxe Edition,September,2018,3.74,20000.0,20000.0,20000.0,Belgerum,Belgerum,74800.0
2838,Kunoichi Tsubaki [X-rated Ver.],October,2018,15.99,20000.0,20000.0,20000.0,とらいあんぐる！,DLsite,319800.0
2839,Ravensgard Arena,July,2020,4.99,20000.0,20000.0,20000.0,Ravensgard Team,Ravensgard Team,99800.0
2840,Dark Core,October,2018,14.99,20000.0,20000.0,20000.0,Ray Team Studio,Ray Team Studio,299800.0
2841,Evenicle,October,2018,44.99,20000.0,20000.0,20000.0,Alicesoft,MangaGamer,899800.0
2842,Hunt and Snare,December,2018,29.99,20000.0,20000.0,20000.0,"Ruffleneck, Hare, Drathek",Ruffleneck,599800.0
2843,RANDOM OF WARS,March,2019,1.99,20000.0,20000.0,20000.0,EliT,PulsarInBox,39800.0
2844,Once Ever After,April,2022,24.99,20000.0,20000.0,20000.0,Sierra Lee,Sierra Lee,499799.99999999994
2845,Ice and Fire of Maiden,November,2018,9.99,20000.0,20000.0,20000.0,Wijat,Wijat,199800.0
2846,Eternal Realm II: Dark Matter,November,2018,3.99,20000.0,20000.0,20000.0,Omega Games,Omega Games,79800.0
2847,The Crazy Cookies!,December,2018,1.99,20000.0,20000.0,20000.0,Gabriel Benson,Gabriel Benson,39800.0
2848,Luna and Cynthia,January,2019,199.99,20000.0,20000.0,20000.0,wandwand,wandwand,3999800.0
2849,PUSSY,January,2019,0.99,20000.0,20000.0,20000.0,Cyber Keks,Cyber Keks,19800.0
2850,The Seduction of Shaqeera,January,2019,4.99,20000.0,20000.0,20000.0,Velvet Paradise Games,Velvet Paradise Games,99800.0
2851,The Seduction of Shaqeera VR,January,2019,9.99,20000.0,20000.0,20000.0,Velvet Paradise Games,Velvet Paradise Games,199800.0
2852,Trawel,June,2019,4.99,20000.0,20000.0,20000.0,realDragon,realDragon,99800.0
2853,Hentai Mosaique Puzzle,December,2018,0.99,20000.0,20000.0,20000.0,Lil Hentai Games,Lil Hentai Games,19800.0
2854,Sengoku Neet,February,2019,8.99,20000.0,20000.0,20000.0,JaxyCreate,JaxyCreate,179800.0
2855,Tora,January,2019,0.99,20000.0,20000.0,20000.0,Medusa,Medusa,19800.0
2856,Nine Hentai Babes,January,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2857,Hunter Survive Zero,January,2019,9.99,20000.0,20000.0,20000.0,"Red Grad, MiNO (Viktor Rheon), Vi Games, ChristoBell R. DayMoon, Rebel Battle Leage","Red Grad, Rebel Battle Leage, Vi Games",199800.0
2858,Magebuster: Amorous Augury,January,2019,3.74,20000.0,20000.0,20000.0,Belgerum,Belgerum,74800.0
2859,Siluman Fantasy - First Half -,April,2019,11.99,20000.0,20000.0,20000.0,Siluman Soft,Siluman Soft,239800.0
2860,Faulty Apprentice: Fantasy Dating Sim,November,2019,19.99,20000.0,20000.0,20000.0,AGL studios,AGL studios,399799.99999999994
2861,Fear & Hunger,January,2019,7.99,20000.0,20000.0,20000.0,Miro Haverinen,Happy Paintings,159800.0
2862,TenMinions,January,2019,0.99,20000.0,20000.0,20000.0,Carlos,Carlos,19800.0
2863,传送到异世界开后宫,January,2019,1.5,20000.0,20000.0,20000.0,Chajilei Game,Chajilei Game,30000.0
2864,Boobs vs Zombies,August,2019,3.09,20000.0,20000.0,20000.0,Juicy Melons Inc.,大きくて強い,61800.0
2865,Dirty Education,February,2019,7.99,20000.0,20000.0,20000.0,Aaron Dodo,Aaron Dodo,159800.0
2866,Torn Earth,March,2019,0.99,20000.0,20000.0,20000.0,D47 Games,New Worlds Games,19800.0
2867,EMOTIONS,February,2019,1.99,20000.0,20000.0,20000.0,Marco Tancredi,Marco Tancredi,39800.0
2868,Yuki's Tale,April,2019,6.99,20000.0,20000.0,20000.0,Male Doll,Male Doll,139800.0
2869,天空傳説,February,2019,7.99,20000.0,20000.0,20000.0,Magic Factory,Magic Factory,159800.0
2870,Hentai Waifu Vol.1,February,2019,1.99,20000.0,20000.0,20000.0,Ero Team Triangle,Ero Team Triangle,39800.0
2871,TimeOver,March,2019,5.99,20000.0,20000.0,20000.0,"Lambert Enzo, Jechoux Guillaume",BinaryChill,119800.0
2872,Tale of Fortune,May,2019,3.99,20000.0,20000.0,20000.0,Tale of Fortune Studio,Tale of Fortune Studio,79800.0
2873,Wet Beach Pussies,March,2019,0.49,20000.0,20000.0,20000.0,Cyber Keks,Cyber Keks,9800.0
2874,Sexy Heroine!,May,2019,1.54,20000.0,20000.0,20000.0,Sexy Dev!,Sexy Dev!,30800.0
2875,Hentai Babes - In Public,March,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2876,Hentai Babes - Sport Lovers,March,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2877,Topless Hentai Mosaic,April,2019,0.99,20000.0,20000.0,20000.0,Wolfgangis,Wolfgangis,19800.0
2878,Primal Forge,May,2019,4.99,20000.0,20000.0,20000.0,Gravestalker Studio,Gravestalker Studio,99800.0
2879,Subverse,March,2021,29.99,20000.0,20000.0,20000.0,Studio FOW Interactive,Streembit Ltd,599800.0
2880,It comes from hell (Survive),April,2019,0.99,20000.0,20000.0,20000.0,Sudakarn Vivatvanichkul,Sudakarn Vivatvanichkul,19800.0
2881,Cyber City,December,2019,15.99,20000.0,20000.0,20000.0,Cyber Realistic Game,Cyber Realistic Game,319800.0
2882,Hentai Babes - Broken Vows,April,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2883,Pretty - Exotic,May,2019,0.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,19800.0
2884,Agent Lovesdick,August,2019,6.99,20000.0,20000.0,20000.0,Male Doll,Male Doll,139800.0
2885,SEXXXNATOR: Adult Sandbox RPG,April,2019,0.99,20000.0,20000.0,20000.0,Slippy Floor,Slippy Floor,19800.0
2886,Hentai Babes - Fantasy,June,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2887,Hentai Babes - In Costume,May,2019,0.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,19800.0
2888,Girls of Hentai Mosaic,June,2019,0.49,20000.0,20000.0,20000.0,Wolfgangis,Wolfgangis,9800.0
2889,Hentai Girl Run,May,2019,0.99,20000.0,20000.0,20000.0,Özgün Bursalıoğlu,Özgün Bursalıoğlu,19800.0
2890,The Hunt - Sophie's Journey,November,2019,12.99,20000.0,20000.0,20000.0,Famished Polar Bear,Kitchen Menace,259800.0
2891,HyperQ: The 4Dimensional Roguelike,July,2019,1.99,20000.0,20000.0,20000.0,ToxicBeast,ToxicBeast,39800.0
2892,Hentai Babes - Waifu,June,2019,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2893,BoneCraft,June,2019,14.99,20000.0,20000.0,20000.0,D-Dub Software,D-Dub Software,299800.0
2894,Drumpf: Presidential Dating Simulator,June,2019,2.99,20000.0,20000.0,20000.0,Great Idea Games,Great Idea Games,59800.00000000001
2895,HOT VIEW ECCHI GIRLS,June,2019,0.99,20000.0,20000.0,20000.0,NEXION,NEXION X INC.,19800.0
2896,"彼得猪冒险 | Piggy Prter Adventure | ABENTEUER von Peter, dem Schweinchen",June,2019,5.99,20000.0,20000.0,20000.0,FAYEMI,FAYEMI,119800.0
2897,Game Of Puzzles: Furry,June,2019,2.99,20000.0,20000.0,20000.0,Snkl Studio,Snkl Studio,59800.00000000001
2898,Attract Fragments 5,June,2019,4.99,20000.0,20000.0,20000.0,Maisolo Studio,Maisolo Studio,99800.0
2899,Naked Story,July,2019,14.99,20000.0,20000.0,20000.0,"WhiteCute, AlphaNuts","WhiteCute, AlphaNuts",299800.0
2900,Welcome to Paradise,June,2019,11.99,20000.0,20000.0,20000.0,Welcome to Paradise studio,Welcome to Paradise studio,239800.0
2901,SOUTHBOUND,October,2019,19.99,20000.0,20000.0,20000.0,SUBURBAN HOME SOFT,SUBURBAN HOME SOFT,399799.99999999994
2902,Lulu & Ennoi - Sacred Suit Girls,December,2019,7.99,20000.0,20000.0,20000.0,SmallSqurriel,Mango Party,159800.0
2903,On Your Mark,June,2019,14.99,20000.0,20000.0,20000.0,HoldPaw .Ltd,HoldPaw .Ltd,299800.0
2904,Fallen valiant-Loopy,September,2019,2.99,20000.0,20000.0,20000.0,Yintento,0,59800.00000000001
2905,THC,July,2019,1.49,20000.0,20000.0,20000.0,SunshineOvercast,SunshineOvercast,29800.0
2906,Scutum Phanti,August,2019,5.99,20000.0,20000.0,20000.0,Pawel Kedzierski,Pawel Kedzierski,119800.0
2907,HUNTER,July,2019,14.99,20000.0,20000.0,20000.0,Choloco,Choloco,299800.0
2908,The New Universes: ~ Eine Neue Reise Beginnt ~ Chapter 1,November,2019,7.99,20000.0,20000.0,20000.0,"TNU Project Council, LastNexus Studios",TNU Productions LLC.,159800.0
2909,Sex Simulator,July,2019,1.99,20000.0,20000.0,20000.0,Slippy Floor,Slippy Floor,39800.0
2910,Dickie A Cumming,July,2019,3.99,20000.0,20000.0,20000.0,Julian Henley,Julian Henley,79800.0
2911,Double Elf Fantasy,August,2019,9.99,20000.0,20000.0,20000.0,EXAMGAMES,EXAMGAMES,199800.0
2912,Monster Girl Fantasy 2: Exposed,April,2021,11.99,20000.0,20000.0,20000.0,Perky Peach Games,Perky Peach Games,239800.0
2913,Hentai Vampire,August,2019,2.99,20000.0,20000.0,20000.0,Snkl Studio,Snkl Studio,59800.00000000001
2914,Squad Erotica,July,2019,7.99,20000.0,20000.0,20000.0,Aaron Dodo,Aaron Dodo,159800.0
2915,Robot Female Hero 2,July,2019,7.99,20000.0,20000.0,20000.0,Rocket Tech,Rocket Tech,159800.0
2916,My Anchor Girlfriend,August,2019,7.99,20000.0,20000.0,20000.0,anartant,anartant,159800.0
2917,ROD,September,2019,2.99,20000.0,20000.0,20000.0,Ivory Tower,Ivory Tower,59800.00000000001
2918,VRWiz,August,2019,4.99,20000.0,20000.0,20000.0,cah_98,cah_98,99800.0
2919,Lannath,October,2019,5.99,20000.0,20000.0,20000.0,Chris Bicknese,Chris Bicknese,119800.0
2920,破碎法术,August,2019,1.99,20000.0,20000.0,20000.0,xjliu,xjliu,39800.0
2921,Dress-up Traveller,September,2019,3.99,20000.0,20000.0,20000.0,CatBellUnion,CatBellUnion,79800.0
2922,Whack A Hoe,August,2019,0.99,20000.0,20000.0,20000.0,Nasty Girl Gaming,Nasty Girl Gaming,19800.0
2923,LONGING RING OF ESCA,August,2019,19.99,20000.0,20000.0,20000.0,Flower games,Flower games,399799.99999999994
2924,Jigoro,August,2019,1.99,20000.0,20000.0,20000.0,Azurezero,Azurezero,39800.0
2925,The Angel Inn,October,2019,4.99,20000.0,20000.0,20000.0,DDreams Games,DDreams Games,99800.0
2926,Hentai NetPuzzle,August,2019,0.99,20000.0,20000.0,20000.0,LeonWaan Games,LeonWaan Games,19800.0
2927,"Strange Passion - My Boss, My Mistress",September,2019,9.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,199800.0
2928,Hentai ChessKnight,August,2019,0.99,20000.0,20000.0,20000.0,LeonWaan Games,LeonWaan Games,19800.0
2929,Sex City,September,2019,0.99,20000.0,20000.0,20000.0,Slippy Floor,Slippy Floor,19800.0
2930,Dark Elf's Adventure,September,2019,3.49,20000.0,20000.0,20000.0,Uzura Studio,Uzura Studio,69800.0
2931,Princess Guard,March,2020,8.99,20000.0,20000.0,20000.0,Red Hub VR,Red Hub VR,179800.0
2932,Broken Spell,September,2019,8.99,20000.0,20000.0,20000.0,Jaming Game Studio,YIBAILI SOFTWARE,179800.0
2933,Super Space Slayer 2,September,2019,2.99,20000.0,20000.0,20000.0,Plasma Beam Games,Plasma Beam Games,59800.00000000001
2934,DoSK,September,2019,4.99,20000.0,20000.0,20000.0,EarthWormSTD,EarthWormSTD,99800.0
2935,Hentai Girl Fantasy,October,2019,0.99,20000.0,20000.0,20000.0,GirlGames,GirlGames,19800.0
2936,Yuuki,November,2019,5.99,20000.0,20000.0,20000.0,Azurezero,Azurezero,119800.0
2937,Princess & Conquest,October,2019,14.99,20000.0,20000.0,20000.0,Towerfag,Critical Bliss,299800.0
2938,Temply Girls,October,2019,0.99,20000.0,20000.0,20000.0,Red-Pixel,Red-Pixel,19800.0
2939,Hentai Quilm,October,2019,2.99,20000.0,20000.0,20000.0,Snkl Studio,Snkl Studio,59800.00000000001
2940,Below Sunshade,November,2019,5.99,20000.0,20000.0,20000.0,Arvus Games,Arvus Games,119800.0
2941,Metal Mind,April,2022,17.99,20000.0,20000.0,20000.0,Whirllaxy Studio,Whirllaxy Studio,359799.99999999994
2942,Monsters of Kanji 2,March,2020,4.99,20000.0,20000.0,20000.0,sleepy-racoon,sleepy-racoon,99800.0
2943,Man Wreck,October,2019,7.99,20000.0,20000.0,20000.0,Aaron Dodo,Aaron Dodo,159800.0
2944,The Battles of Spwak 2,October,2019,3.99,20000.0,20000.0,20000.0,"CM, Vinicius","CM, Vinicius",79800.0
2945,Re:Gals Panic,October,2019,2.99,20000.0,20000.0,20000.0,Peach Beach,Raging Usagi Corporation,59800.00000000001
2946,Cyberpunk Sex Simulator,November,2019,0.99,20000.0,20000.0,20000.0,Slippy Floor,Slippy Floor,19800.0
2947,Troll Control,December,2019,3.99,20000.0,20000.0,20000.0,Keyem Studio,Keyem Studio,79800.0
2948,Yomi Alliance,March,2022,19.99,20000.0,20000.0,20000.0,Bruni Multimedia,Bruni Multimedia,399799.99999999994
2949,邻居大叔/UncleNeighbor:uncle Dating Simulator,June,2020,13.99,20000.0,20000.0,20000.0,GameUncle,GameUncle,279800.0
2950,Play with NEKO,November,2019,1.99,20000.0,20000.0,20000.0,Cyber Keks,Cyber Keks,39800.0
2951,Lovely Hentai,November,2019,2.99,20000.0,20000.0,20000.0,Snkl Studio,Snkl Studio,59800.00000000001
2952,Aria Dating Simulator,November,2019,0.99,20000.0,20000.0,20000.0,Dominic Wilson,Domonization,19800.0
2953,Memoirs of a Battle Brothel,March,2021,19.99,20000.0,20000.0,20000.0,A Memory of Eternity LLC,"TinyHat Studios, Kanjineko",399799.99999999994
2954,Trailing Girl,November,2019,6.99,20000.0,20000.0,20000.0,artant,artant,139800.0
2955,Sexy Heroine! Part 2,April,2020,1.54,20000.0,20000.0,20000.0,Sexy Dev!,Sexy Dev!,30800.0
2956,Succubus Waifu,November,2019,7.99,20000.0,20000.0,20000.0,永恆艾莉絲工坊,"PlayMeow Games, Alice Publication",159800.0
2957,Venture Seas,January,2020,14.99,20000.0,20000.0,20000.0,Virtuous Development,Critical Bliss,299800.0
2958,Hentai Match Fantasy Stories,December,2019,4.99,20000.0,20000.0,20000.0,Ero Team Triangle,Ero Team Triangle,99800.0
2959,All World Pro Wrestling,December,2019,5.99,20000.0,20000.0,20000.0,Heart's Choice,Heart's Choice,119800.0
2960,El Culto: edición completa,December,2019,2.99,20000.0,20000.0,20000.0,Homeworks Studios,Homeworks Studios,59800.00000000001
2961,Dunmakia Kingdom,January,2020,8.99,20000.0,20000.0,20000.0,Pelle Niklas Abrahamsson,Pelle Niklas Abrahamsson,179800.0
2962,KoboldKare,March,2020,14.99,20000.0,20000.0,20000.0,Naelstrof,NomadicDevelopers,299800.0
2963,Sir Smedieval,December,2019,4.99,20000.0,20000.0,20000.0,Keeperkoto,Keeperkoto,99800.0
2964,Easy Hentai,December,2019,2.99,20000.0,20000.0,20000.0,Snkl Studio,Snkl Studio,59800.00000000001
2965,aBANdon02,December,2019,0.99,20000.0,20000.0,20000.0,kjkjkAIStudio,kjkjkAIStudio,19800.0
2966,Hentai Police,January,2020,0.99,20000.0,20000.0,20000.0,"Podval Games, KremlinDev","GOSZAKAZ, Ukrainian Bears",19800.0
2967,MechanicalFuture,January,2020,7.99,20000.0,20000.0,20000.0,chushengjia,chushengjia,159800.0
2968,My hot beach vacation,December,2019,3.49,20000.0,20000.0,20000.0,Ero Team Triangle,Ero Team Triangle,69800.0
2969,生物大冒险,January,2020,0.99,20000.0,20000.0,20000.0,蛋炒饭,蛋炒饭,19800.0
2970,SpaceGeon,February,2020,7.99,20000.0,20000.0,20000.0,Surtr Nerd,Surtr Nerd,159800.0
2971,Void's Calling ep.1,May,2020,6.99,20000.0,20000.0,20000.0,Novel,Novel,139800.0
2972,Naked Story (Sports Festival Ver),February,2020,2.87,20000.0,20000.0,20000.0,"WhiteCute, AlphaNuts","WhiteCute, AlphaNuts",57400.0
2973,DarkLight,January,2020,0.99,20000.0,20000.0,20000.0,SM-MOG Studio,SM-MOG Studio,19800.0
2974,Budo War Girl: maid of desire,January,2020,6.99,20000.0,20000.0,20000.0,武道戰姬製作委員會,武道戰姬製作委員會,139800.0
2975,Cumming Hotel - A Gay Furry Slice of Life,March,2020,5.99,20000.0,20000.0,20000.0,Male Doll,Male Doll,119800.0
2976,Seeds of Chaos,January,2020,19.99,20000.0,20000.0,20000.0,Venus Noire,TinyHat Studios,399799.99999999994
2977,Squirrel Legacy,February,2020,9.99,20000.0,20000.0,20000.0,Obscure,Obscure,199800.0
2978,Trix and the Horny Tower,April,2021,10.99,20000.0,20000.0,20000.0,"Hentai Room, Camila Mattos",Hentai Room,219800.0
2979,HENTAI SAVES AUSTRALIA,February,2020,0.99,20000.0,20000.0,20000.0,"nekopuru, Osoroshī otoko",HENTAIisGOD,19800.0
2980,Men Busters,February,2020,7.99,20000.0,20000.0,20000.0,Aaron Dodo,Aaron Dodo,159800.0
2981,Hentai Babes - Servants,March,2020,1.99,20000.0,20000.0,20000.0,ZangGames,ZangGames,39800.0
2982,Isle of the Conjured,February,2020,9.99,20000.0,20000.0,20000.0,VTA Games,VTA Games,199800.0
2983,Kinky Fight Club,September,2020,19.99,20000.0,20000.0,20000.0,Mr Z Games,Mr Z Games,399799.99999999994
2984,Funbag Fantasy: Sideboob Story 2,March,2020,44.99,20000.0,20000.0,20000.0,Waffle,MangaGamer,899800.0
2985,Rescue Elves,March,2020,1.99,20000.0,20000.0,20000.0,Cyber Keks,Cyber Keks,39800.0
2986,Magic Academy Estoria,February,2020,12.99,20000.0,20000.0,20000.0,HIROTO HINASE,HIROTO HINASE,259800.0
2987,Fire escape drill,March,2020,0.99,20000.0,20000.0,20000.0,Star yao,Star yao,19800.0
2988,禁忌,February,2020,0.99,20000.0,20000.0,20000.0,0,0,19800.0
2989,Cult达人极限攀岩,February,2020,99.99,20000.0,20000.0,20000.0,loongjinlong,loongjinlong,1999800.0
2990,Adventures of Tara,February,2020,2.49,20000.0,20000.0,20000.0,Reepyr O'Lust,Reepyr O'Lust,49800.00000000001
2991,Sex Apartments,February,2020,1.99,20000.0,20000.0,20000.0,Slippy Floor,Slippy Floor,39800.0
2992,SpiderClimber,March,2020,5.99,20000.0,20000.0,20000.0,ARC Studio,ARC Studio,119800.0
