steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
2236,Fantasy Grounds Classic,May,2014,39.99,100000.0,200000.0,150000.0,"SmiteWorks USA, LLC","SmiteWorks USA, LLC",5998500.0
2239,Great Hero's Beard,October,2018,1.99,200000.0,500000.0,350000.0,OneShark,SakuraGame,696500.0
2245,Undead Horde,May,2019,5.94,200000.0,500000.0,350000.0,10tons Ltd,10tons Ltd,2079000.0
2251,Jagged Alliance 2 - Wildfire,March,2004,6.99,500000.0,1000000.0,750000.0,I-deal Games,Topware Interactive,5242500.0
2252,川建国同志想要连任/Comrade Trump's Re-election,September,2020,2.99,100000.0,200000.0,150000.0,YEARS,七彩绘色游戏,448500.00000000006
2262,Full Mojo Rampage,May,2014,12.99,200000.0,500000.0,350000.0,Over the Top Games,Over The Top Games,4546500.0
2265,Pesterquest,September,2019,2.39,100000.0,200000.0,150000.0,"What Pumpkin Games, Inc.",Fellow Traveller,358500.0
2266,Crystal Project,March,2022,13.99,200000.0,500000.0,350000.0,Andrew Willman,Andrew Willman,4896500.0
2267,巅峰骑士团,August,2019,8.99,100000.0,200000.0,150000.0,熊窝dodox,"熊窝dodox, RuiXiao",1348500.0
2270,Loot Hero DX,July,2015,2.99,200000.0,500000.0,350000.0,VaragtP,VaragtP,1046500.0
2275,Disciples III: Reincarnation,February,2014,9.99,100000.0,200000.0,150000.0,Akella,Kalypso Media Digital,1498500.0
2277,Heroes of the Three Kingdoms 2,November,2020,0.99,200000.0,500000.0,350000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",346500.0
2278,Microcosmum: survival of cells,July,2015,7.99,200000.0,500000.0,350000.0,Satur Entertainment,Satur Entertainment,2796500.0
2279,The Bard's Tale Trilogy,August,2018,3.74,100000.0,200000.0,150000.0,"Krome Studios, inXile Entertainment",inXile Entertainment,561000.0
2280,Tangledeep,February,2018,14.99,100000.0,200000.0,150000.0,Impact Gameworks,"Impact Gameworks, Doyoyo Games",2248500.0
2281,FINAL FANTASY II,July,2021,11.99,100000.0,200000.0,150000.0,Square Enix,Square Enix,1798500.0
2282,CONSORTIUM,January,2014,9.99,200000.0,500000.0,350000.0,Interdimensional Games Inc,Interdimensional Games Inc,3496500.0
2283,挂机神话,February,2022,1.99,100000.0,200000.0,150000.0,摸鱼猫工作室,摸鱼猫工作室,298500.0
2288,Breath of Death VII,July,2011,2.99,500000.0,1000000.0,750000.0,Zeboyd Games,Zeboyd Games,2242500.0
2291,Merchant of the Skies,April,2020,14.99,100000.0,200000.0,150000.0,Coldwild Games,Coldwild Games,2248500.0
2297,Seven: Enhanced Edition,December,2017,5.99,200000.0,500000.0,350000.0,"IMGN.PRO, Fool's Theory",IMGN.PRO,2096500.0
2298,Revita,March,2021,16.99,100000.0,200000.0,150000.0,BenStar,"Dear Villagers, Doyoyo Games",2548499.9999999995
2301,Paper Bride,December,2021,7.99,100000.0,200000.0,150000.0,HeartBeat Plus,HeartBeat Plus,1198500.0
2302,Out There: Ω Edition,April,2015,14.99,200000.0,500000.0,350000.0,"Mi-Clos Studio, FibreTigre","Mi-Clos Studio, WhisperGames, Fractale",5246500.0
2303,Shoppe Keep 2,April,2019,9.99,200000.0,500000.0,350000.0,Strange Fire,Excalibur Publishing,3496500.0
2304,Phoenotopia: Awakening,January,2021,19.99,100000.0,200000.0,150000.0,Cape Cosmic,"Cape Cosmic, Flyhigh Works",2998499.9999999995
2306,No-brainer Heroes 挂机吧！勇者,November,2019,9.99,200000.0,500000.0,350000.0,小团团工作室,小团团工作室,3496500.0
2307,Pine,October,2019,24.99,100000.0,200000.0,150000.0,Twirlbound,Kongregate,3748500.0
2308,Gedonia,June,2020,14.99,100000.0,200000.0,150000.0,Kazakov Oleg,Kazakov Oleg,2248500.0
2309,Dungeons & Dragons: Chronicles of Mystara,June,2013,4.94,200000.0,500000.0,350000.0,Iron Galaxy Studios,Capcom,1729000.0000000002
2310,Super Seducer 2 - Advanced Seduction Tactics,September,2018,12.99,100000.0,200000.0,150000.0,RLR Training Inc,0,1948500.0
2314,SteamWorld Quest: Hand of Gilgamech,May,2019,6.24,200000.0,500000.0,350000.0,Image & Form Games,Thunderful Publishing,2184000.0
2315,秦殇 (Prince of Qin),January,2022,0.99,200000.0,500000.0,350000.0,北京目标在线科技有限公司,北京目标在线科技有限公司,346500.0
2317,FINAL FANTASY III,July,2021,17.99,100000.0,200000.0,150000.0,Square Enix,Square Enix,2698499.9999999995
2318,Weapon Shop Fantasy,February,2017,9.99,200000.0,500000.0,350000.0,INDIECN,INDIECN,3496500.0
2319,FINAL FANTASY IV,September,2021,17.99,100000.0,200000.0,150000.0,Square Enix,Square Enix,2698499.9999999995
2323,Ideology in Friction,June,2019,12.49,100000.0,200000.0,150000.0,ONEONE1,Kagura Games,1873500.0
2326,Ampu-Tea,May,2014,4.99,200000.0,500000.0,350000.0,ProjectorGames,KISS ltd,1746500.0
2327,Greyfox RPG,February,2015,1.99,200000.0,500000.0,350000.0,Lesley Dodd,Senpai Studios,696500.0
2328,Legendary Tales,September,2021,34.99,100000.0,200000.0,150000.0,Urban Wolf Games Inc.,Urban Wolf Games Inc.,5248500.0
2329,Prison Simulator,November,2021,19.99,100000.0,200000.0,150000.0,Baked Games S.A.,"Baked Games S.A., PlayWay S.A.",2998499.9999999995
2331,Bardbarian,April,2014,7.99,100000.0,200000.0,150000.0,TreeFortress Games,TreeFortress Games,1198500.0
2333,In Verbis Virtus,April,2015,4.99,100000.0,200000.0,150000.0,Indomitus Games,Indomitus Games,748500.0
2334,Agarest: Generations of War,February,2014,14.99,100000.0,200000.0,150000.0,Idea Factory,Ghostlight LTD,2248500.0
2336,Hedon Bloodrite,May,2019,16.99,200000.0,500000.0,350000.0,Zan_HedonDev,Zan_HedonDev,5946499.999999999
2338,上帝之城 I：监狱帝国 [City of God I - Prison Empire],July,2018,18.99,100000.0,200000.0,150000.0,Pixel Gangsta Studio,"Pixel Gangsta Studio, Flying Interactive",2848499.9999999995
2339,Detective Girl of the Steam City,July,2019,8.99,100000.0,200000.0,150000.0,Clymenia,Kagura Games,1348500.0
2340,Fallen ~Makina and the City of Ruins~,February,2018,7.49,200000.0,500000.0,350000.0,Another Story,Kagura Games,2621500.0
2344,Tales from Candlekeep: Tomb of Annihilation,October,2017,15.99,200000.0,500000.0,350000.0,BKOM Studios,BKOM Studios,5596500.0
2351,Seek Girl Ⅳ,January,2020,0.59,100000.0,200000.0,150000.0,DSGame,DSGame,88500.0
2352,SanctuaryRPG: Black Edition,February,2015,7.99,100000.0,200000.0,150000.0,Black Shell Media,Plug In Digital,1198500.0
2354,神都不良探 Underdog Detective,April,2022,7.99,100000.0,200000.0,150000.0,天津芸芸科技有限公司,天津芸芸科技有限公司,1198500.0
2355,Heat,June,2020,3.99,100000.0,200000.0,150000.0,Code}{atch,Code}{atch,598500.0
2356,HellSign,February,2021,19.99,200000.0,500000.0,350000.0,Ballistic Interactive,Ballistic Interactive,6996499.999999999
2359,Skyborn,February,2014,14.99,200000.0,500000.0,350000.0,Dancing Dragon Games,Komodo,5246500.0
2361,Swords and Sandals Classic Collection,April,2019,9.99,100000.0,200000.0,150000.0,Whiskeybarrel Studios,eGames.com,1498500.0
2362,Ambrosia,January,2021,11.99,100000.0,200000.0,150000.0,Shimobashira Workshop,Kagura Games,1798500.0
2363,The Initial,July,2017,9.99,200000.0,500000.0,350000.0,Restory Studio,Restory Studio,3496500.0
2365,Planet Centauri,June,2016,14.99,200000.0,500000.0,350000.0,Permadeath,Permadeath,5246500.0
2367,Evoland Legendary Edition,February,2019,4.99,100000.0,200000.0,150000.0,Shiro Games,Shiro Unlimited,748500.0
2368,Retirement Simulator,April,2022,13.99,100000.0,200000.0,150000.0,DoubleThink Studio,DoubleThink Studio,2098500.0
2369,Thea 2: The Shattering,May,2019,24.99,100000.0,200000.0,150000.0,"MuHa Games, Eerie Forest Studio",MuHa Games,3748500.0
2370,斗地主少女/ Landlord Girls,July,2020,4.99,100000.0,200000.0,150000.0,Twilight Sonata Studio,Twilight Sonata Studio,748500.0
2371,大江湖之苍龙与白鸟,August,2022,17.99,100000.0,200000.0,150000.0,GLOAM-STUDIOS,bilibili,2698499.9999999995
2372,Ara Fell: Enhanced Edition,June,2016,14.99,100000.0,200000.0,150000.0,Stegosoft Games,DANGEN Entertainment,2248500.0
2376,Sea Dogs: To Each His Own - Pirate Open World RPG,February,2016,14.99,100000.0,200000.0,150000.0,BlackMark Studio,"Akella, Valkyrie Initiative",2248500.0
2377,Quest Hunter,March,2019,19.99,200000.0,500000.0,350000.0,2 Zombie Games,2 Zombie Games,6996499.999999999
2378,Clicker Heroes 2,July,2018,19.99,200000.0,500000.0,350000.0,Playsaurus,Playsaurus,6996499.999999999
2380,武林志（Wushu Chronicles）,April,2019,12.99,200000.0,500000.0,350000.0,JiangHu Studio,Snail Games,4546500.0
2384,Slasher's Keep,November,2020,13.99,200000.0,500000.0,350000.0,Damian Schloter,Damian Schloter,4896500.0
2386,Rogue Heroes: Ruins of Tasos,February,2021,19.99,100000.0,200000.0,150000.0,Heliocentric Studios,Team17 Digital,2998499.9999999995
2387,At Dead Of Night,November,2020,14.99,100000.0,200000.0,150000.0,Baggy Cat Ltd.,Baggy Cat Ltd.,2248500.0
2388,Secret of Mana,February,2018,39.99,100000.0,200000.0,150000.0,Square Enix,Square Enix,5998500.0
2389,Mini Healer,April,2020,7.99,200000.0,500000.0,350000.0,Sad Doge,Sad Doge,2796500.0
2390,Divinity: Dragon Commander,August,2013,39.99,200000.0,500000.0,350000.0,Larian Studios,Larian Studios,13996500.0
2393,Hylics 2,June,2020,14.99,100000.0,200000.0,150000.0,Mason Lindroth,Mason Lindroth,2248500.0
2394,英雄群侠传II,July,2019,19.99,100000.0,200000.0,150000.0,熊窝dodox,"熊窝dodox, RuiXiao",2998499.9999999995
2395,FINAL FANTASY VI,February,2022,17.99,200000.0,500000.0,350000.0,Square Enix,Square Enix,6296499.999999999
2396,Sakura Dungeon,June,2016,7.99,200000.0,500000.0,350000.0,Winged Cloud,Winged Cloud,2796500.0
2398,DYSMANTLE,November,2021,19.99,200000.0,500000.0,350000.0,10tons Ltd,10tons Ltd,6996499.999999999
2399,Overlord: Raising Hell,February,2008,9.99,500000.0,1000000.0,750000.0,Triumph Studios,"Codemasters, Electronic Arts",7492500.0
2402,Kio's Adventure,April,2017,1.39,200000.0,500000.0,350000.0,Spacelight Studio,Spacelight Studio,486500.0
2406,Dream Date,May,2020,1.29,100000.0,200000.0,150000.0,ADOG,ADOG,193500.0
2407,"Warhammer 40,000: Inquisitor - Prophecy",July,2019,4.99,100000.0,200000.0,150000.0,NeocoreGames,NeocoreGames,748500.0
2410,Star Control: Origins,September,2018,29.99,100000.0,200000.0,150000.0,Stardock Entertainment,Stardock Entertainment,4498500.0
2411,Hentai Mosaique Neko Waifus,January,2020,1.99,100000.0,200000.0,150000.0,Lil Hentai Games,Lil Hentai Games,298500.0
2414,Forward to the Sky,January,2015,7.99,200000.0,500000.0,350000.0,Animu Game,Animu Game,2796500.0
2415,Shoppe Keep,May,2016,4.99,200000.0,500000.0,350000.0,Strange Fire,Excalibur Publishing,1746500.0
2417,Learn Japanese To Survive! Hiragana Battle,February,2016,6.99,100000.0,200000.0,150000.0,Sleepy Duck,RIVER CROW STUDIO,1048500.0
2419,Treasure Hunter Claire,July,2018,9.99,200000.0,500000.0,350000.0,Acerola,Kagura Games,3496500.0
2421,Heroes of the Three Kingdoms 7,November,2020,6.99,200000.0,500000.0,350000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",2446500.0
2422,bit Dungeon II,December,2014,1.99,200000.0,500000.0,350000.0,Kinto Games LLC,Kinto Games LLC,696500.0
2424,Hard Truck Apocalypse / Ex Machina,March,2014,7.99,100000.0,200000.0,150000.0,Targem Games,ESDigital Games,1198500.0
2426,GRANDIA II HD Remaster,August,2015,19.99,100000.0,200000.0,150000.0,"GAME ARTS Co., Ltd., Sickhead Games, LLC","GungHo Online Entertainment America, Inc.",2998499.9999999995
2431,Ys I & II Chronicles+,February,2013,14.99,200000.0,500000.0,350000.0,Nihon Falcom,XSEED Games,5246500.0
2432,古剑奇谭二(GuJian2),August,2013,1.91,500000.0,1000000.0,750000.0,"上海烛龙信息科技有限公司, Aurogon Shanghai",北京网元圣唐娱乐科技有限公司,1432500.0
2433,Feign,October,2021,4.99,100000.0,200000.0,150000.0,tenekekafalarstudios,tenekekafalarstudios,748500.0
2437,Bear and Breakfast,July,2022,19.99,100000.0,200000.0,150000.0,Gummy Cat,Armor Games Studios,2998499.9999999995
2439,Red Solstice 2: Survivors,June,2021,29.99,200000.0,500000.0,350000.0,Ironward,505 Games,10496500.0
2440,Fairy Fencer F Advent Dark Force,February,2017,19.99,100000.0,200000.0,150000.0,"IDEA FACTORY, COMPILE HEART",Idea Factory International,2998499.9999999995
2441,Survivalist,January,2015,4.99,200000.0,500000.0,350000.0,Bob,Ginormocorp Holdings Ltd,1746500.0
2442,Breach & Clear,March,2014,14.99,200000.0,500000.0,350000.0,"Mighty Rabbit Studios, Gun.","Good Shepherd Entertainment, Devolver Digital",5246500.0
2444,FINAL FANTASY VIII - REMASTERED,September,2019,9.99,100000.0,200000.0,150000.0,Square Enix,Square Enix,1498500.0
2445,Dragon Knight,February,2018,3.99,100000.0,200000.0,150000.0,D.K Studio,Paradise Project,598500.0
2446,Mosaique Neko Waifus 2,June,2020,1.99,100000.0,200000.0,150000.0,Lil Hentai Games,Lil Hentai Games,298500.0
2448,Guardians of Orion (Phase 2),December,2015,0.99,200000.0,500000.0,350000.0,DANKIE,DANKIE,346500.0
2449,大千世界,July,2020,3.99,200000.0,500000.0,350000.0,滑稽工作室,滑稽工作室,1396500.0
2450,FORCED: Slightly Better Edition,October,2013,3.74,500000.0,1000000.0,750000.0,BetaDwarf,BetaDwarf,2805000.0
2451,Cattails | Become a Cat!,December,2017,14.99,100000.0,200000.0,150000.0,Falcon Development,Falcon Development,2248500.0
2452,Final Fantasy IV (3D Remake),September,2014,7.99,200000.0,500000.0,350000.0,"Square Enix, DotEmu SAS.",Square Enix,2796500.0
2453,StarMade,November,2014,14.99,200000.0,500000.0,350000.0,Schine GmbH,Schine GmbH,5246500.0
2454,ArcheAge: Unchained,October,2019,0.0,200000.0,500000.0,350000.0,XLGAMES,Kakao Games Europe B.V.,0.0
2455,Nexomon: Extinction,August,2020,19.99,100000.0,200000.0,150000.0,VEWO Interactive Inc.,"PQube, VEWO Interactive Inc.",2998499.9999999995
2456,Runestone Keeper,March,2015,9.99,200000.0,500000.0,350000.0,Blackfire,Cimugames,3496500.0
2457,Alien Shooter 2: Reloaded,March,2009,4.99,200000.0,500000.0,350000.0,Sigma Team Inc.,Sigma Team Inc.,1746500.0
2460,Wurm Unlimited,October,2015,29.99,200000.0,500000.0,350000.0,Code Club AB,Plug In Digital,10496500.0
2461,Hero of the Kingdom II,February,2015,1.99,100000.0,200000.0,150000.0,Lonely Troops,Lonely Troops,298500.0
2463,Dead Pixels,December,2012,2.99,200000.0,500000.0,350000.0,CSR-Studios,CSR-Studios,1046500.0
2464,Knights of Pen and Paper 2,October,2015,7.99,200000.0,500000.0,350000.0,Kyy Games,Paradox Interactive,2796500.0
2465,FortressCraft Evolved!,November,2015,12.99,100000.0,200000.0,150000.0,ProjectorGames,Digital Tribe,1948500.0
2466,Elise the Devil,November,2017,0.59,200000.0,500000.0,350000.0,Dieselmine,Paradise Project,206500.0
2467,BROKE PROTOCOL: Online City RPG,August,2017,1.24,1000000.0,2000000.0,1500000.0,Cylinder Studios,Cylinder Studios,1860000.0
2468,Survivalist: Invisible Strain,June,2020,6.99,100000.0,200000.0,150000.0,Bob,Ginormocorp Holdings Ltd,1048500.0
2469,Throne of Lies: Medieval Politics,September,2017,1.99,200000.0,500000.0,350000.0,"PT.farm Inc., Imperium42®, LLC",PT.farm Inc.,696500.0
2470,Mysteria ~Occult Shadows~,September,2020,3.89,200000.0,500000.0,350000.0,U-Secret Studio,SakuraGame,1361500.0
2471,Hellsplit: Arena,September,2019,19.99,100000.0,200000.0,150000.0,Deep Type Games,Deep Type Games,2998499.9999999995
2472,Sacred 2 Gold,December,2012,14.99,500000.0,1000000.0,750000.0,Studio II,THQ Nordic,11242500.0
2473,Space Pirates And Zombies 2,November,2017,19.99,200000.0,500000.0,350000.0,MinMax Games Ltd.,MinMax Games Ltd.,6996499.999999999
2475,Hero's Hour,March,2022,11.69,200000.0,500000.0,350000.0,"Benjamin ""ThingOnItsOwn"" Hauer","Goblinz Publishing, Maple Whispering Limited",4091500.0
2476,Overdungeon,August,2019,14.99,200000.0,500000.0,350000.0,Pocketpair,Pocketpair,5246500.0
2478,Star Trek: Bridge Crew,May,2017,24.99,200000.0,500000.0,350000.0,Ubisoft,Ubisoft,8746500.0
2480,Shantae and the Pirate's Curse,April,2015,9.99,100000.0,200000.0,150000.0,WayForward,WayForward,1498500.0
2481,汉匈决战/Han Xiongnu Wars,December,2017,6.99,500000.0,1000000.0,750000.0,Shangshixuan,Shangshixuan,5242500.0
2482,Seek Girl Ⅲ,December,2019,0.59,200000.0,500000.0,350000.0,DSGame,DSGame,206500.0
2484,Dungeons & Dragons: Dark Alliance,June,2021,29.99,100000.0,200000.0,150000.0,Tuque Games,Wizards of the Coast,4498500.0
2485,Faerie Solitaire,September,2010,14.99,200000.0,500000.0,350000.0,Subsoap,Subsoap,5246500.0
2486,Soul Gambler,August,2013,0.51,100000.0,200000.0,150000.0,Ilex Games,Gamestorming,76500.0
2487,EmergeNYC,November,2016,24.99,100000.0,200000.0,150000.0,FlipSwitch Games,FlipSwitch Games,3748500.0
2488,Edge Of Eternity,June,2021,29.99,200000.0,500000.0,350000.0,Midgar Studio,"Dear Villagers, Maple Whispering Limited",10496500.0
2489,Vanishing Realms,August,2019,19.99,200000.0,500000.0,350000.0,Indimo Labs LLC,Indimo Labs LLC,6996499.999999999
2490,Delver,February,2018,14.99,200000.0,500000.0,350000.0,"Chad Cuddigan, Joshua Skelton",Priority Interrupt,5246500.0
2491,The Deed,November,2015,0.99,200000.0,500000.0,350000.0,"Pilgrim Adventures, GrabTheGames Studios","GrabTheGames, WhisperGames",346500.0
2492,Braveland,March,2014,9.99,5000000.0,10000000.0,7500000.0,Tortuga Team,Tortuga Team,74925000.0
2493,Farmer's Dynasty,November,2019,8.99,100000.0,200000.0,150000.0,UMEO Studios,Toplitz Productions,1348500.0
2494,Low Magic Age,January,2017,14.99,200000.0,500000.0,350000.0,Low Magic Studios,Low Magic Studios,5246500.0
2495,Feel The Snow,December,2019,8.99,100000.0,200000.0,150000.0,Owlet,Owlet,1348500.0
2496,ANNO: Mutationem,March,2022,24.99,200000.0,500000.0,350000.0,ThinkingStars,Lightning Games,8746500.0
2497,This Land Is My Land,October,2021,29.99,100000.0,200000.0,150000.0,Game-Labs,Game-Labs,4498500.0
2499,Vikings - Wolves of Midgard,March,2017,8.99,200000.0,500000.0,350000.0,Games Farm,Kalypso Media Digital,3146500.0
2500,Renowned Explorers: International Society,September,2015,19.99,200000.0,500000.0,350000.0,Abbey Games,Abbey Games,6996499.999999999
2501,Death Trash,August,2021,19.99,500000.0,1000000.0,750000.0,Crafting Legends,Crafting Legends,14992499.999999998
2502,Empire of Sin,December,2020,39.99,200000.0,500000.0,350000.0,Romero Games,Paradox Interactive,13996500.0
2503,Disgaea 5 Complete,October,2018,39.99,200000.0,500000.0,350000.0,"Nippon Ichi Software, Inc.","NIS America, Inc.",13996500.0
2504,Ni no Kuni Wrath of the White Witch Remastered,September,2019,49.99,100000.0,200000.0,150000.0,"LEVEL-5, QLOC",BANDAI NAMCO Entertainment,7498500.0
2505,Sword and Fairy,April,2021,4.99,100000.0,200000.0,150000.0,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,748500.0
2507,Peekaboo,August,2019,5.99,100000.0,200000.0,150000.0,Redaster Studio,Redaster Studio,898500.0
2508,Alien Shooter,September,2003,4.99,200000.0,500000.0,350000.0,Sigma Team Inc.,Sigma Team Inc.,1746500.0
2509,Knights of Pen and Paper +1 Edition,June,2013,9.99,200000.0,500000.0,350000.0,Behold Studios,Paradox Interactive,3496500.0
2510,West Sweety,December,2019,1.29,100000.0,200000.0,150000.0,ADOG,ADOG,193500.0
2511,Billionaire Lovers,July,2021,2.99,100000.0,200000.0,150000.0,Ayacat Games,Ayacat Games,448500.00000000006
2512,Contradiction: Spot The Liar,July,2015,12.99,200000.0,500000.0,350000.0,Baggy Cat Ltd.,Baggy Cat Ltd.,4546500.0
2513,Sun Haven,June,2021,24.99,200000.0,500000.0,350000.0,Pixel Sprout Studios,Pixel Sprout Studios,8746500.0
2514,AKIBA'S TRIP: Undead ＆ Undressed,May,2015,19.99,100000.0,200000.0,150000.0,ACQUIRE Corp.,"XSEED Games, Marvelous USA, Inc.",2998499.9999999995
2515,Mortal Shell,August,2021,8.99,100000.0,200000.0,150000.0,Cold Symmetry,Playstack,1348500.0
2516,DOKA 2 KISHKI EDITION,November,2018,0.99,100000.0,200000.0,150000.0,Agafonoff,Agafonoff,148500.0
2517,Star Traders: Frontiers,July,2018,14.99,100000.0,200000.0,150000.0,Trese Brothers,Trese Brothers,2248500.0
2518,The Slormancer,April,2021,11.99,200000.0,500000.0,350000.0,Slormite Studios,"Slormite Studios, Abiding Bridge",4196500.0
2519,再刷一把 PlayAgain,July,2022,8.99,200000.0,500000.0,350000.0,滑稽工作室,滑稽工作室,3146500.0
2520,RUSSIA BATTLEGROUNDS,July,2018,0.99,100000.0,200000.0,150000.0,Agafonoff,Agafonoff,148500.0
2522,TaleSpire,April,2021,24.99,100000.0,200000.0,150000.0,Bouncyrock Entertainment,Bouncyrock Entertainment,3748500.0
2523,Pretty Neko,February,2020,0.99,100000.0,200000.0,150000.0,GirlGames,GirlGames,148500.0
2524,FINAL FANTASY XIII-2,December,2014,9.99,200000.0,500000.0,350000.0,Square Enix,Square Enix,3496500.0
2525,Hyperdimension Neptunia U: Action Unleashed,March,2016,4.49,200000.0,500000.0,350000.0,"Idea Factory, Compile Heart, Tamsoft",Idea Factory International,1571500.0
2526,SD GUNDAM BATTLE ALLIANCE,August,2022,59.99,200000.0,500000.0,350000.0,ARTDINK,Bandai Namco Entertainment,20996500.0
2527,风信楼,October,2021,11.99,100000.0,200000.0,150000.0,Pingfang Games,Pingfang Games,1798500.0
2528,King's Bounty II,August,2021,15.99,100000.0,200000.0,150000.0,Fulqrum Games,"Fulqrum Publishing, Prime Matter, 方块游戏 (China)",2398500.0
2529,神舞幻想 Faith of Danschant,December,2017,2.99,500000.0,1000000.0,750000.0,北京九鳳信息科技有限公司,北京网元圣唐娱乐科技有限公司,2242500.0
2530,Epic Battle Fantasy 4,February,2014,11.99,200000.0,500000.0,350000.0,Matt Roszak,Matt Roszak,4196500.0
2531,Encased: A Sci-Fi Post-Apocalyptic RPG,September,2021,29.99,200000.0,500000.0,350000.0,Dark Crystal Games,Prime Matter,10496500.0
2532,Nobody Saves the World,January,2022,18.74,200000.0,500000.0,350000.0,DrinkBox Studios,DrinkBox Studios,6558999.999999999
2533,Keplerth,May,2022,14.99,100000.0,200000.0,150000.0,TARO,Gamera Games,2248500.0
2534,Zenith: The Last City,January,2022,29.99,200000.0,500000.0,350000.0,Ramen VR,Ramen VR,10496500.0
2535,Day of Dragons,December,2019,19.99,100000.0,200000.0,150000.0,Beawesome Games,Beawesome Games,2998499.9999999995
2536,M.A.S.S. Builder,September,2019,24.99,100000.0,200000.0,150000.0,Vermillion Digital,Sekai Project,3748500.0
2537,Nine Parchments,December,2017,19.99,500000.0,1000000.0,750000.0,Frozenbyte,Frozenbyte,14992499.999999998
2538,Buddy Simulator 1984,February,2021,9.99,100000.0,200000.0,150000.0,Not a Sailor Studios,Not a Sailor Studios,1498500.0
2539,Vampires' Melody,October,2020,3.99,100000.0,200000.0,150000.0,AsicxArt,SakuraGame,598500.0
2540,ELEX II,March,2022,49.99,100000.0,200000.0,150000.0,Piranha Bytes,THQ Nordic,7498500.0
2541,Hyperdimension Neptunia Re;Birth2: Sisters Generation,May,2015,14.99,200000.0,500000.0,350000.0,"Idea Factory, Compile Heart, Felistella","Idea Factory, Idea Factory International",5246500.0
2542,永远消失的幻想乡 ～ The Disappearing of Gensokyo,January,2018,10.99,200000.0,500000.0,350000.0,MyACG Studio,MyACG Studio,3846500.0
2543,Mr. Prepper,March,2021,12.59,100000.0,200000.0,150000.0,Rejected Games,"PlayWay S.A., Rejected Games",1888500.0
2544,Juicy Realm,May,2018,9.99,500000.0,1000000.0,750000.0,SpaceCan,XD,7492500.0
2545,Megadimension Neptunia VII,July,2016,19.99,200000.0,500000.0,350000.0,"Idea Factory, Compile Heart",Idea Factory International,6996499.999999999
2546,Roguelands,November,2015,9.99,200000.0,500000.0,350000.0,SmashGames,SmashGames,3496500.0
2547,KINGDOMS,October,2015,9.99,100000.0,200000.0,150000.0,Oreol,Oreol,1498500.0
2548,Might & Magic Heroes VII,September,2015,29.99,500000.0,1000000.0,750000.0,Limbic Entertainment,Ubisoft,22492500.0
2549,Legend of Keepers: Career of a Dungeon Manager,April,2021,6.99,100000.0,200000.0,150000.0,Goblinz Studio,Goblinz Publishing,1048500.0
2550,Legend of Grimrock 2,October,2014,23.99,200000.0,500000.0,350000.0,Almost Human Games,Almost Human Games,8396500.0
2551,Force of Nature,December,2016,0.79,200000.0,500000.0,350000.0,A.Y.std,A.Y.std,276500.0
2552,Hylics,October,2015,2.99,100000.0,200000.0,150000.0,Mason Lindroth,Mason Lindroth,448500.00000000006
2553,King Arthur: Knight's Tale,April,2022,44.99,100000.0,200000.0,150000.0,NeocoreGames,NeocoreGames,6748500.0
2554,LIGHTNING RETURNS: FINAL FANTASY XIII,December,2015,9.99,200000.0,500000.0,350000.0,Square Enix,Square Enix,3496500.0
2555,NEOVERSE,February,2020,19.99,200000.0,500000.0,350000.0,Tinogames Inc.,Tinogames Inc.,6996499.999999999
2556,Pretty Angel,December,2019,0.99,100000.0,200000.0,150000.0,GirlGames,GirlGames,148500.0
2557,Hyperdimension Neptunia Re;Birth3 V Generation,October,2015,14.99,200000.0,500000.0,350000.0,"Idea Factory, Compile Heart, Felistella","Idea Factory, Idea Factory International",5246500.0
2558,Travellers Rest,July,2020,14.99,200000.0,500000.0,350000.0,Isolated Games,Isolated Games,5246500.0
2559,Defender's Quest: Valley of the Forgotten (DX edition),October,2012,14.99,200000.0,500000.0,350000.0,"Level Up Labs, LLC",Level Up Labs,5246500.0
2560,GOD EATER 2 Rage Burst,August,2016,49.99,200000.0,500000.0,350000.0,"BANDAI NAMCO Studio, SHIFT, QLOC",BANDAI NAMCO Entertainment,17496500.0
2561,RUSSIAPHOBIA,December,2020,0.49,100000.0,200000.0,150000.0,European Flameworms,Union Onion,73500.0
2562,Rules Of Survival,May,2018,2.99,200000.0,500000.0,350000.0,Netease Games,Netease Games,1046500.0
2563,Swords & Souls: Neverseen,July,2019,14.99,200000.0,500000.0,350000.0,SoulGame Studio,Armor Games Studios,5246500.0
2564,Fox Hime,November,2017,1.99,100000.0,200000.0,150000.0,AsicxArt,SakuraGame,298500.0
2565,Caster,March,2009,1.99,200000.0,500000.0,350000.0,Elecorn,Elecorn,696500.0
2566,Costume Quest,October,2011,9.99,200000.0,500000.0,350000.0,Double Fine Productions,Double Fine Productions,3496500.0
2567,Evoland 2,August,2015,19.99,100000.0,200000.0,150000.0,Shiro Games,Shiro Unlimited,2998499.9999999995
2568,Divinity II: Developer's Cut,October,2012,19.99,500000.0,1000000.0,750000.0,Larian Studios,"Larian Studios, Focus Home Interactive",14992499.999999998
